Beam length (um)                                  Beam width (nm)                                   Thickness_1 (nm)                                  Thickness_2 (nm)                                  Temperature (K)                                   Distance (nm)                                     Gate voltage (V)                                  Eigenfrequency (Hz)                               Quality factor                                    Effective mass (kg)                               Noise (kg^2/s^3)                                  TED (W)
268.63236844924177                                1084.3612040166588                                150.00000000001347                                29.175419416281233                                0.9000905611434435                                748.6087322702542                                 16.268727747844224                                555356.6886568551+4.267939880046149i              65061.447005571616                                7.338506445712515E-14                             4.314880455785245E-28                             5.953315637586216E-12
268.63236844924177                                1084.3612040166588                                150.00000000001347                                29.175419416281233                                0.9000905611434435                                748.6087322702542                                 16.268727747844224                                1131783.737986376+8.697838650524993i              65061.20563174243                                 7.391376545336886E-14                             8.856853668006329E-28                             2.9923066307197326E-11
268.63236844924177                                1084.3612040166588                                150.00000000001347                                29.175419416281233                                0.9000905611434435                                748.6087322702542                                 16.268727747844224                                1748690.432382598+13.438899982125172i             65060.772634251865                                7.445953635719287E-14                             1.3785637180475792E-27                            3.75276256724103E-11
268.63236844924177                                1084.3612040166588                                150.00000000001347                                29.175419416281233                                0.9000905611434435                                748.6087322702542                                 16.268727747844224                                2422714.212795581+18.619026321616207i             65060.174762865696                                7.47436190637618E-14                              1.9172285306889032E-27                            4.391065472149419E-11
58.72749110687358                                 1087.4110426751852                                100.00000000000898                                35.39390034042715                                 97.96237097204742                                 424.89079530366513                                14.628245639966503                                3516356.4620762705+27.05446210468476i             64986.62676180363                                 1.0533563540429821E-14                            8.940542767205208E-25                             2.4553100938863574E-11
58.72749110687358                                 1087.4110426751852                                100.00000000000898                                35.39390034042715                                 97.96237097204742                                 424.89079530366513                                14.628245639966503                                8573140.857806448+66.41134808445477i              64545.75238336213                                 1.1420670204288591E-14                            2.3794881620392917E-24                            2.732638463912149E-11
58.72749110687358                                 1087.4110426751852                                100.00000000000898                                35.39390034042715                                 97.96237097204742                                 424.89079530366513                                14.628245639966503                                1.572432450876976E7+123.04802066478034i           63895.07293093597                                 1.1436794473986125E-14                            4.414978679246746E-24                             2.8624788371597137E-11
58.72749110687358                                 1087.4110426751852                                100.00000000000898                                35.39390034042715                                 97.96237097204742                                 424.89079530366513                                14.628245639966503                                2.5045919476203132E7+198.58252903485226i          63061.73961507075                                 1.1402233373047208E-14                            7.103634778457844E-24                             2.931883763607079E-11
273.16306227420216                                875.0049335187991                                 150.00000000007407                                32.47054592707303                                 45.013579195238734                                613.2627191488193                                 10.26755115017659                                 502445.6454929059+4.7853423065712795i             52498.4017134075                                  6.188532666492341E-14                             1.9732111824129425E-26                            7.091905109573601E-12
273.16306227420216                                875.0049335187991                                 150.00000000007407                                32.47054592707303                                 45.013579195238734                                613.2627191488193                                 10.26755115017659                                 1018672.584958281+9.702655309635233i              52494.526109104496                                6.216446239288424E-14                             4.018885714617468E-26                             1.8630124102934044E-11
273.16306227420216                                875.0049335187991                                 150.00000000007407                                32.47054592707303                                 45.013579195238734                                613.2627191488193                                 10.26755115017659                                 1561687.5575787788+14.876938461304443i            52486.859498759426                                6.250343138548165E-14                             6.19569881787131E-26                              3.162116138215333E-11
273.16306227420216                                875.0049335187991                                 150.00000000007407                                32.47054592707303                                 45.013579195238734                                613.2627191488193                                 10.26755115017659                                 2143136.7680361387+20.421077267771032i            52473.646221879135                                6.273956758109985E-14                             8.536759383957359E-26                             3.7514368620198836E-11
208.507696301949                                  248.90638249910657                                149.99999999993932                                36.0845848824796                                  92.00400296139173                                 495.68749982854985                                32.601395103257886                                570718.646550468+19.108284206464454i              14933.801496351312                                1.4183548335233055E-14                            6.334938430763974E-26                             4.630499884986641E-13
208.507696301949                                  248.90638249910657                                149.99999999993932                                36.0845848824796                                  92.00400296139173                                 495.68749982854985                                32.601395103257886                                1144102.400564907+38.307319401777185i             14933.208828392086                                1.4187869986154525E-14                            1.2703833000042027E-25                            1.3523905534418252E-12
208.507696301949                                  248.90638249910657                                149.99999999993932                                36.0845848824796                                  92.00400296139173                                 495.68749982854985                                32.601395103257886                                1722793.0505965315+57.68581666972058i             14932.553182529495                                1.4194880835987546E-14                            1.9139765373152089E-25                            2.6417491151293026E-12
208.507696301949                                  248.90638249910657                                149.99999999993932                                36.0845848824796                                  92.00400296139173                                 495.68749982854985                                32.601395103257886                                2309386.8429584433+77.330841134166i               14931.861654988375                                1.420419996772788E-14                             2.5674696880488534E-25                            4.295452293631001E-12
26.095406946613757                                210.0804123329034                                 150.0000000000056                                 17.914414042605873                                233.40296350718828                                858.4092069420024                                 33.158345030857724                                3719070.638683796+147.75377768113512i             12585.365657139842                                1.1500117653294863E-15                            6.432686186026105E-24                             3.6451101889573445E-12
26.095406946613757                                210.0804123329034                                 150.0000000000056                                 17.914414042605873                                233.40296350718828                                858.4092069420024                                 33.158345030857724                                9014141.980587857+359.1997874858292i              12547.532452174768                                1.2441573000748751E-15                            1.6918538788000768E-23                            4.099412289558868E-12
26.095406946613757                                210.0804123329034                                 150.0000000000056                                 17.914414042605873                                233.40296350718828                                858.4092069420024                                 33.158345030857724                                1.6498663142792836E7+660.5660463526672i           12488.276708961002                                1.2467299545429185E-15                            3.117741682036717E-23                             4.34107787572321E-12
26.095406946613757                                210.0804123329034                                 150.0000000000056                                 17.914414042605873                                233.40296350718828                                858.4092069420024                                 33.158345030857724                                2.630492471641596E7+1059.9005597255282i           12409.147478528621                                1.243266980981661E-15                             4.9886267300426005E-23                            4.481225296924376E-12
753.5641237351397                                 1073.2280515131663                                200.00000000002728                                43.53687783704447                                 235.22130035750877                                923.307433910611                                  1.1821840418267522                                87472.40488530647+0.6792288866623322i             64390.96349029969                                 2.815571645240111E-13                             8.749680979619385E-27                             1.5522824690331855E-11
753.5641237351397                                 1073.2280515131663                                200.00000000002728                                43.53687783704447                                 235.22130035750877                                923.307433910611                                  1.1821840418267522                                176986.1253160936+1.374437741805906i              64384.91898642565                                 2.825536989959213E-13                             1.7767877755074153E-26                            4.1639388548171215E-11
753.5641237351397                                 1073.2280515131663                                200.00000000002728                                43.53687783704447                                 235.22130035750877                                923.307433910611                                  1.1821840418267522                                270485.9160758705+2.1010027573463317i             64370.67136872989                                 2.8384384875029996E-13                            2.7284474736903797E-26                            7.268980522503034E-11
753.5641237351397                                 1073.2280515131663                                200.00000000002728                                43.53687783704447                                 235.22130035750877                                923.307433910611                                  1.1821840418267522                                369745.2300652935+2.8731962463917617i             64343.88714824107                                 2.848637595384915E-13                             3.7446564520910246E-26                            9.497440384338146E-11
53.94205425181215                                 85.56525208984198                                 200.00000000001768                                39.00498696602964                                 9.48259965368393                                  429.91359601722695                                17.63511461077606                                 2543290.5895274864+247.69486180768138i            5133.91874778371                                  1.6178285963642217E-15                            1.4424316046741574E-25                            3.1706373930220174E-13
53.94205425181215                                 85.56525208984198                                 200.00000000001768                                39.00498696602964                                 9.48259965368393                                  429.91359601722695                                17.63511461077606                                 5102815.095173388+496.97088638110836i             5133.917534214786                                 1.618476778284331E-15                             2.8952304942893706E-25                            9.106562428383582E-13
53.94205425181215                                 85.56525208984198                                 200.00000000001768                                39.00498696602964                                 9.48259965368393                                  429.91359601722695                                17.63511461077606                                 7694614.423299019+749.3902208052745i              5133.917023250687                                 1.619487677028697E-15                             4.368490477878965E-25                             1.7595388418573493E-12
53.94205425181215                                 85.56525208984198                                 200.00000000001768                                39.00498696602964                                 9.48259965368393                                  429.91359601722695                                17.63511461077606                                 1.0334350136061596E7+1006.4784656539807i          5133.9151749011735                                1.6207659387792356E-15                            5.8717899689437035E-25                            2.8347184235642246E-12
143.16985767930436                                1028.2047640065111                                99.99999999994748                                 11.90532965585381                                 24.978546408191256                                522.8174969550407                                 6.276025229830659                                 1046394.3610191436+8.482060203122222i             61682.79497909347                                 2.202063307522375E-14                             2.5140180753679644E-26                            2.0822039120033345E-11
143.16985767930436                                1028.2047640065111                                99.99999999994748                                 11.90532965585381                                 24.978546408191256                                522.8174969550407                                 6.276025229830659                                 2233574.7203277373+18.10981351004694i             61667.52404954136                                 2.276724871852307E-14                             5.549601193366238E-26                             2.6984082931156994E-11
143.16985767930436                                1028.2047640065111                                99.99999999994748                                 11.90532965585381                                 24.978546408191256                                522.8174969550407                                 6.276025229830659                                 3664909.215643357+29.726715482325975i             61643.35945254996                                 2.3029535202903897E-14                            9.214448437016401E-26                             3.1244958463646914E-11
143.16985767930436                                1028.2047640065111                                99.99999999994748                                 11.90532965585381                                 24.978546408191256                                522.8174969550407                                 6.276025229830659                                 5401927.610084442+43.84016596541692i              61609.342609974                                   2.3003318055987256E-14                            1.3573752266488016E-25                            3.402939537709188E-11
13.699817979268628                                321.67531060978916                                99.99999999997978                                 16.175044877455584                                0.24784473439716462                               459.60170403121                                   35.167589153977445                                1.8638171553050183E7+482.84716378880705i          19300.28065899154                                 6.290445762296103E-16                             4.4301096862274587E-26                            2.290496252835592E-12
13.699817979268628                                321.67531060978916                                99.99999999997978                                 16.175044877455584                                0.24784473439716462                               459.60170403121                                   35.167589153977445                                4.6541562214747794E7+1205.7526929686417i          19299.79608843325                                 6.856530404705714E-16                             1.2058298182504866E-25                            2.5222354592074623E-12
13.699817979268628                                321.67531060978916                                99.99999999997978                                 16.175044877455584                                0.24784473439716462                               459.60170403121                                   35.167589153977445                                8.650598205633865E7+2241.198163691528i            19299.04803996339                                 6.84962414613516E-16                              2.2390839234158605E-25                            2.6593578143557087E-12
13.699817979268628                                321.67531060978916                                99.99999999997978                                 16.175044877455584                                0.24784473439716462                               459.60170403121                                   35.167589153977445                                1.3859167318135464E8+3590.816238652662i           19298.073748459537                                6.824157148223347E-16                             3.574090722228702E-25                             2.7661173914536087E-12
35.573858957989295                                152.7902358210919                                 199.99999999998036                                17.602678593248907                                127.23585649590933                                490.4690140858678                                 26.903455564165256                                3079701.187391127+167.99784566972667i             9165.894881305217                                 1.6235998295297993E-15                            3.0290297570517583E-24                            2.0921147360283536E-12
35.573858957989295                                152.7902358210919                                 199.99999999998036                                17.602678593248907                                127.23585649590933                                490.4690140858678                                 26.903455564165256                                6433934.966428483+351.0614292948492i              9163.545792180566                                 1.6585492113094525E-15                            6.465949509562282E-24                             4.880585858208897E-12
35.573858957989295                                152.7902358210919                                 199.99999999998036                                17.602678593248907                                127.23585649590933                                490.4690140858678                                 26.903455564165256                                1.0287301101905065E7+561.5457991823503i           9159.80594716017                                  1.6772092623855491E-15                            1.0459074707006789E-23                            5.83598298885886E-12
35.573858957989295                                152.7902358210919                                 199.99999999998036                                17.602678593248907                                127.23585649590933                                490.4690140858678                                 26.903455564165256                                1.4798004811845707E7+808.2441876577956i           9154.414617397566                                 1.6782297515988898E-15                            1.5063116547481278E-23                            6.530030041778938E-12
66.7182710307276                                  506.36290160489426                                150.00000000002893                                42.02211431229193                                 181.44548992854394                                703.9009614847484                                 26.380153123992823                                1752488.0500499452+28.878808055855295i            30342.11188115477                                 8.267110537495056E-15                             1.0748871959710077E-24                            9.612838313417047E-12
66.7182710307276                                  506.36290160489426                                150.00000000002893                                42.02211431229193                                 181.44548992854394                                703.9009614847484                                 26.380153123992823                                3919331.3740886394+64.80070604839919i             30241.42492492159                                 8.72766246558759E-15                              2.5462882191133256E-24                            1.2727168142279726E-11
66.7182710307276                                  506.36290160489426                                150.00000000002893                                42.02211431229193                                 181.44548992854394                                703.9009614847484                                 26.380153123992823                                6742665.065781918+112.14836916641153i             30061.360302878                                   8.800772582455529E-15                             4.443688854230072E-24                             1.4076612287780808E-11
66.7182710307276                                  506.36290160489426                                150.00000000002893                                42.02211431229193                                 181.44548992854394                                703.9009614847484                                 26.380153123992823                                1.0325348439181395E7+173.20650216485194i          29806.46889733621                                 8.774525347343731E-15                             6.84254567652559E-24                              1.4885849626392695E-11
609.3486115627122                                 984.7342426889684                                 149.9999999999902                                 12.887847675016262                                152.18239575157455                                884.7344402223547                                 39.42760327225272                                 152317.3685844489+1.2890872435040241i             59079.54226995373                                 1.4290191207299933E-13                            8.339238317503638E-27                             2.0543593104759947E-11
609.3486115627122                                 984.7342426889684                                 149.9999999999902                                 12.887847675016262                                152.18239575157455                                884.7344402223547                                 39.42760327225272                                 307051.1418339614+2.5989367801111323i             59072.453047654635                                1.431866946383921E-13                             1.6846295476531772E-26                            3.537714233445402E-11
609.3486115627122                                 984.7342426889684                                 149.9999999999902                                 12.887847675016262                                152.18239575157455                                884.7344402223547                                 39.42760327225272                                 466545.289730832+3.949568757573628i               59062.81398903599                                 1.4359713319198122E-13                            2.5674469757004043E-26                            4.5643311785840687E-11
609.3486115627122                                 984.7342426889684                                 149.9999999999902                                 12.887847675016262                                152.18239575157455                                884.7344402223547                                 39.42760327225272                                 633000.3611966991+5.3600642742649i                59047.833086269384                                1.440010164976325E-13                             3.494150362625509E-26                             5.5114456706880807E-11
41.89518257476127                                 959.1622647362321                                 100.00000000000259                                41.605172939603776                                2.3399302548225416                                927.750204969073                                  1.6434197835622595                                6074011.305299878+52.77931964320959i              57541.58396091524                                 6.896954275219335E-15                             5.36005371708308E-26                              1.696205046644774E-11
41.89518257476127                                 959.1622647362321                                 100.00000000000259                                41.605172939603776                                2.3399302548225416                                927.750204969073                                  1.6434197835622595                                1.4737350360701663E7+128.0899664974583i           57527.34099200825                                 7.471667745832951E-15                             1.4092260771070747E-25                            1.8928275562562832E-11
41.89518257476127                                 959.1622647362321                                 100.00000000000259                                41.605172939603776                                2.3399302548225416                                927.750204969073                                  1.6434197835622595                                2.6917367320372753E7+234.0395871379136i           57506.01351155793                                 7.481514797779822E-15                             2.578260946619748E-25                             1.9934577817070864E-11
41.89518257476127                                 959.1622647362321                                 100.00000000000259                                41.605172939603776                                2.3399302548225416                                927.750204969073                                  1.6434197835622595                                4.2714033573505715E7+371.566131758583i            57478.373192076404                                7.454637709521768E-15                             4.07859582946347E-25                              2.0555750091724226E-11
273.937882721255                                  861.4379134963598                                 200.00000000002595                                14.496760265904955                                1.7902806410803889                                981.1836107173382                                 35.633346314441376                                491462.46558377123+4.754297224428077i             51686.13176504409                                 7.276458383161797E-14                             9.115837494281457E-28                             6.621903732623312E-12
273.937882721255                                  861.4379134963598                                 200.00000000002595                                14.496760265904955                                1.7902806410803889                                981.1836107173382                                 35.633346314441376                                997508.2146857871+9.64972215375869i               51685.851612681196                                7.313274903144431E-14                             1.8595887201611428E-27                            1.683199944487018E-11
273.937882721255                                  861.4379134963598                                 200.00000000002595                                14.496760265904955                                1.7902806410803889                                981.1836107173382                                 35.633346314441376                                1531832.294177001+14.818839698217287i             51685.29808582956                                 7.356367301267703E-14                             2.8725513512463422E-27                            2.1323259954146964E-11
273.937882721255                                  861.4379134963598                                 200.00000000002595                                14.496760265904955                                1.7902806410803889                                981.1836107173382                                 35.633346314441376                                2106586.5576737984+20.3792059510231i              51684.7065272575                                  7.384747319230016E-14                             3.965638240600864E-27                             2.5220951323449738E-11
774.9845521188917                                 878.8190006278553                                 100.00000000001704                                19.79438821785302                                 80.37415202869586                                 969.5885848723135                                 36.048572124208945                                155533.05711142893+1.474864981527798i             52727.89681069251                                 1.2047322424682422E-13                            2.62631237415932E-27                              5.719327569732135E-12
774.9845521188917                                 878.8190006278553                                 100.00000000001704                                19.79438821785302                                 80.37415202869586                                 969.5885848723135                                 36.048572124208945                                311713.96904922894+2.9559876335140265i            52725.85810493746                                 1.205047118476259E-13                             5.265143638018538E-27                             1.6540900138041818E-11
774.9845521188917                                 878.8190006278553                                 100.00000000001704                                19.79438821785302                                 80.37415202869586                                 969.5885848723135                                 36.048572124208945                                469190.41068389954+4.449500286512971i             52723.94431638785                                 1.2055637852899351E-13                            7.928755300844175E-27                             3.1713491316753285E-11
774.9845521188917                                 878.8190006278553                                 100.00000000001704                                19.79438821785302                                 80.37415202869586                                 969.5885848723135                                 36.048572124208945                                628597.1760266211+5.961453951945184i              52721.80084705406                                 1.2062433102842066E-13                            1.0628958067659514E-26                            5.026706387067566E-11
166.6703930233978                                 231.81790246150345                                100.00000000000452                                20.292882025241685                                11.917625576450181                                818.7736375717894                                 23.573930414393278                                830913.1517819153+29.869487480745896i             13909.062757054699                                6.841235350925308E-15                             9.682965615763049E-27                             4.595966214293189E-13
166.6703930233978                                 231.81790246150345                                100.00000000000452                                20.292882025241685                                11.917625576450181                                818.7736375717894                                 23.573930414393278                                1665784.7567974287+59.881316433934074i            13909.052572646304                                6.843398892633485E-15                             1.9418213966758984E-26                            1.3383022718839898E-12
166.6703930233978                                 231.81790246150345                                100.00000000000452                                20.292882025241685                                11.917625576450181                                818.7736375717894                                 23.573930414393278                                2508537.850502049+90.17656437636748i              13909.034280965365                                6.846900162670749E-15                             2.9257267882039667E-26                            2.59945732025466E-12
166.6703930233978                                 231.81790246150345                                100.00000000000452                                20.292882025241685                                11.917625576450181                                818.7736375717894                                 23.573930414393278                                3363026.1039252905+120.89349117778845i            13909.045355381495                                6.851562722169603E-15                             3.9249908159111793E-26                            4.193658657894164E-12
498.168358911457                                  560.0338374727679                                 149.99999999996754                                48.10972694307397                                 0.11231967421939199                               734.7711878829159                                 19.907550038063086                                299170.85320246127+4.451684240298922i             33601.984895323905                                8.102221458991054E-14                             1.8030396892681596E-29                            7.180419445255631E-14
498.168358911457                                  560.0338374727679                                 149.99999999996754                                48.10972694307397                                 0.11231967421939199                               734.7711878829159                                 19.907550038063086                                599092.6472220386+8.91453281887551i               33602.0215189207                                  8.103231889415192E-14                             3.6110514844585046E-29                            4.252694757142166E-13
498.168358911457                                  560.0338374727679                                 149.99999999996754                                48.10972694307397                                 0.11231967421939199                               734.7711878829159                                 19.907550038063086                                900512.9373989755+13.399680611524047i             33602.02991049327                                 8.104811105201447E-14                             5.42892909130494E-29                              1.2685700329160637E-12
498.168358911457                                  560.0338374727679                                 149.99999999996754                                48.10972694307397                                 0.11231967421939199                               734.7711878829159                                 19.907550038063086                                1204172.395716025+17.914547874140204i             33608.78555729879                                 8.106954458805565E-14                             7.260063350084337E-29                             2.818015409356585E-12
22.303563183012695                                703.7639716872353                                 99.99999999996471                                 15.235956097025182                                0.16208546606060645                               430.964786838731                                  22.99917822086245                                 1.4141876817315267E7+167.4585609360759i           42225.00401969996                                 2.2072307771406546E-15                            1.330221430276017E-26                             5.3659826153562026E-12
22.303563183012695                                703.7639716872353                                 99.99999999996471                                 15.235956097025182                                0.16208546606060645                               430.964786838731                                  22.99917822086245                                 3.6438826598731585E7+431.4995800555416i           42223.47863468776                                 2.4229993220674015E-15                            3.762725288381035E-26                             5.714543964352963E-12
22.303563183012695                                703.7639716872353                                 99.99999999996471                                 15.235956097025182                                0.16208546606060645                               430.964786838731                                  22.99917822086245                                 6.871087617616796E7+813.7003426876905i            42221.24077594117                                 2.414972387779972E-15                             7.072053062607226E-26                             5.908351640251185E-12
22.303563183012695                                703.7639716872353                                 99.99999999996471                                 15.235956097025182                                0.16208546606060645                               430.964786838731                                  22.99917822086245                                 1.1054916012637694E8+1309.2511468433788i          42218.46984549205                                 2.4061071513010053E-15                            1.1337225086162843E-25                            6.063319936219341E-12
27.45271078592428                                 1106.1407055004117                                199.99999999992949                                11.68380415998252                                 0.750313506095301                                 930.8493035846433                                 31.787328751062528                                1.4128333730519066E7+106.50719912700005i          66325.72185882098                                 7.89295260079287E-15                              9.244086973145079E-26                             4.922611536647547E-12
27.45271078592428                                 1106.1407055004117                                199.99999999992949                                11.68380415998252                                 0.750313506095301                                 930.8493035846433                                 31.787328751062528                                3.719842890398769E7+280.73325316931687i           66252.26702575981                                 8.704570420928657E-15                             2.687118170204004E-25                             5.200151869330318E-12
27.45271078592428                                 1106.1407055004117                                199.99999999992949                                11.68380415998252                                 0.750313506095301                                 930.8493035846433                                 31.787328751062528                                7.062247465816908E7+533.7829617602684i            66152.79965593787                                 8.654122157337803E-15                             5.079644187425442E-25                             5.418124980652043E-12
27.45271078592428                                 1106.1407055004117                                199.99999999992949                                11.68380415998252                                 0.750313506095301                                 930.8493035846433                                 31.787328751062528                                1.1351445593158886E8+858.8394358336693i           66085.95925813787                                 8.612516602003089E-15                             8.1336899650918085E-25                            5.657298771302906E-12
366.09323429986176                                230.28455660679634                                149.99999999998863                                32.21950375474766                                 0.19467890804176002                               429.6919506975919                                 3.5918643263872414                                381386.6245849798+13.801256149738768i             13817.098257112128                                2.2905497084708102E-14                            5.071858204814105E-29                             3.054948437761707E-14
366.09323429986176                                230.28455660679634                                149.99999999998863                                32.21950375474766                                 0.19467890804176002                               429.6919506975919                                 3.5918643263872414                                763125.1828297399+27.61528843526686i              13817.077895427503                                2.290608869403596E-14                             1.014867365968212E-28                             1.810935952838722E-13
366.09323429986176                                230.28455660679634                                149.99999999998863                                32.21950375474766                                 0.19467890804176002                               429.6919506975919                                 3.5918643263872414                                1145568.1061689283+41.454801574872086i            13817.073808692301                                2.2907076860610515E-14                            1.5235379606530474E-28                            5.399071040433196E-13
