% Model:              3_full.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 4 2023, 20:01
% Table:              Eigenfrequencies, Mesh Calibration (Long wire) - 
% d_max                                           d_t_1                                             d_t_2                                             d_beam_w                                          Frequency (Hz)                                    Quality factor for eigenvalue (1)                 abs(solid.Qted) (W)
19999.9999999998                                  3.000000000000043                                 6.99999999999992                                  3.000000000000043                                 1030204.7770870161+32.0540642542245i              16069.799587913845                                3.3435504270678436E-13
19999.9999999998                                  3.000000000000043                                 6.99999999999992                                  3.000000000000043                                 1181365.2103295552-5325.159434191274i             110.9229897178592                                 1.3734770297578824E-13
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 146383.7377656097+4.065925303905909i              18001.282220432982                                2.7378919361571576E-15
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 292789.6646442745+8.133280729263745i              17999.481045256827                                1.4770687685229913E-14
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 439254.7135950628+12.197476672377546i             18005.966536906744                                4.181317820134649E-14
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 585806.659672752+16.279838893709062i              17991.78307283896                                 8.998355912953282E-14
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 732474.9984553258+20.34667116243373i              17999.87311456968                                 1.6546784806222654E-13
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 879290.1845095584+24.51149361776706i              17936.283243715512                                2.4787956251599356E-13
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 1026280.2006644246+20.447319244836866i            25095.71519805928                                 3.2721959355698986E-13
15000.00000000055                                 3.000000000000133                                 7.000000000000289                                 3.000000000000133                                 1174525.665274361-84.51092254265969i              6948.957779282999                                 4.135603015712125E-13
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                145887.3341246502+4.052238236375254i              18000.833812667177                                2.5356166416132677E-15
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                291798.09859378624+8.10536450531663i              18000.306982022157                                1.4001021121486002E-14
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                437765.19494561263+12.163243891888694i            17995.413017967297                                4.0183483788764055E-14
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                583815.0363277935+16.210343810612372i             18007.484700771456                                8.700558313821423E-14
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                729975.5444016473+20.2728472779375i               18003.774565896245                                1.6044684597843632E-13
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                876274.607911984+24.364333490529816i              17982.73300298636                                 2.415143693626216E-13
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                1022730.3420197181+25.780819776913656i            19835.101266551563                                3.1842512059727586E-13
9999.999999999101                                 2.9999999999998526                                6.999999999999796                                 2.9999999999998526                                1168685.5442781528-705.4374778061498i             828.3409806298066                                 4.0421916421433403E-13
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 146880.79855747882+4.079866314199833i             18000.687675262805                                2.824469807960393E-15
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 293786.9911978267+8.16198358263596i               17997.27898392491                                 1.511911343097281E-14
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 440755.90853798384+12.240124538341147i            18004.551634967902                                4.2657779536926097E-14
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 587818.7484621473+16.33223717009912i              17995.659208841465                                8.735901116205581E-14
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 735009.5003032539+20.41556054368021i              18001.20792007268                                 1.2884087843530813E-13
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 882363.2997644065+24.519414154990148i             17993.15624319031                                 1.787101532521001E-13
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 1029913.3269387286+29.849631240479173i            17251.69263635767                                 2.3667923478590673E-13
20000.00000000019                                 3.0000000000000244                                6.9999999999999645                                5.000000000000056                                 1177903.900519423-161.4491088213061i              3647.910815733037                                 3.012552487760346E-13
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 146332.121256384+4.064824400191773i               17999.808460295855                                2.7191466640016108E-15
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 292692.75123160373+8.130621364223817i             17999.40853964036                                 1.4735590228092505E-14
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 439110.9968256635+12.196470629900453i             18001.560047589395                                4.182800311350167E-14
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 585615.7659233945+16.2667380474937i               18000.405619539237                                8.604560751066075E-14
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 732236.7814174467+20.347933694784203i             17992.902679968745                                1.26582355163693E-13
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 879004.7067245436+24.42287806592991i              17995.51847148558                                 1.7503959359719746E-13
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 1025959.3176985845+32.21715729058093i             15922.561206206788                                2.317314922552328E-13
14999.999999999527                                2.9999999999999756                                6.999999999999417                                 4.999999999999813                                 1173090.6148008092+22.81878819967302i             25704.489750634588                                2.961774846785769E-13
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 145845.880336801+4.050533668939988i               18003.29194337576                                 2.5171885501532102E-15
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 291706.38648186956+8.101502470056328i             18003.22764573887                                 1.3964743223588385E-14
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 437624.9146756044+12.159681240320076i             17994.9172197267                                  4.018810414464944E-14
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 583626.7153804282+16.209374905349172i             18002.752073675474                                8.345602019361541E-14
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 729739.4185219887+20.26447448594709i              18005.38718702078                                 1.2314716126005426E-13
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 875990.9665304134+24.340728657185032i             17994.34558570041                                 1.7054828047593664E-13
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 1022409.5232656333+28.378121390582177i            18014.04520746484                                 2.25417747159367E-13
9999.999999999174                                 2.9999999999999245                                7.000000000000119                                 4.999999999999698                                 1169030.1879655835-48.184142936595414i            12130.860037334542                                2.880751520929158E-13
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 146856.20129079887+4.0794562420035i               17999.48235486797                                 2.8157784635535293E-15
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 293745.14360664587+8.15961223725195i              17999.94503817046                                 1.508777888052454E-14
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 440695.55717663496+12.241286329938355i            18000.37779113294                                 4.2619421555276145E-14
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 587739.3775740166+16.330230697573395i             17995.440127534257                                7.946563661033328E-14
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 734910.8253914593+20.404082744496904i             18008.91602416405                                 1.173233382418657E-13
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 882245.3033030803+24.512567803671978i             17995.774868819055                                1.6282744688446564E-13
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 1029780.810460207+32.70213225248752i              15744.85728498558                                 2.1574941009623652E-13
19999.999999999392                                2.99999999999995                                  6.999999999999876                                 6.999999999999876                                 1177223.0998158432+773.1449543994345i             761.3210777080324                                 2.74899384123403E-13
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 146312.8031165738+4.064274093703268i              17999.869071731624                                2.7103594002117273E-15
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 292654.05439733714+8.128189012846375i             18002.414432957885                                1.470775961447152E-14
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 439052.74865083874+12.203504831900421i            17988.797263519526                                4.1787984713621423E-14
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 585538.0009790619+16.259400634611975i             18006.137315193027                                7.824357846930118E-14
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 732139.4701202489+20.312911568727927i             18021.529499676282                                1.1522371760655752E-13
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 878888.0146998574+24.43259213355694i              17985.975656933722                                1.5944750779253656E-13
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 1025814.8747768862+28.528989838408137i            17978.464722851368                                2.1130202226095367E-13
15000.00000000049                                 3.000000000000054                                 7.000000000000045                                 7.000000000000045                                 1172992.411775985+27.454817994173176i             21362.232523724833                                2.705413701692457E-13
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 145818.20707998+4.050578299958177i                17999.67761164576                                 2.5079052931668184E-15
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 291663.4725366875+8.101849250398283i              17999.80865617418                                 1.393726823426641E-14
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 437563.7961548423+12.154086059239841i             18000.686930392825                                4.014836247339219E-14
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 583546.8179367783+16.211697758197317i             17997.708402925324                                7.588879824158198E-14
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 729640.5001827135+20.264705181452698i             18002.741556056768                                1.1208874686964331E-13
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 875872.9914600786+24.33599049748792i              17995.425161559055                                1.5534039102438727E-13
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 1022272.2447596152+27.81610225360364i             18375.548008835725                                2.0544831017698092E-13
9999.999999999132                                 2.9999999999995777                                6.999999999999534                                 6.999999999999534                                 1168870.0121468033+315.164833822225i              1854.3788625953212                                2.623236464651494E-13
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 146930.0488597306+4.081387033735271i              18000.014167396614                                2.8430997124303803E-15
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 293889.8861486001+8.163711622753603i              17999.77141092797                                 1.5163290601174263E-14
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 440911.2084808719+12.247879511990599i             17999.491587471366                                4.265747517189232E-14
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 588026.4396163262+16.332401191918578i             18001.836738717844                                9.169192881210199E-14
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 735269.3383027713+20.426312436638394i             17998.092915290916                                1.6899917134719242E-13
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 882675.2464758272+24.527257933116793i             17993.761244791054                                2.560950562392687E-13
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 1030266.3374770067+3.8095506384899656i            135221.5044823991                                 3.3844710012315417E-13
19999.99999999999                                 5.000000000000068                                 2.999999999999994                                 2.999999999999994                                 1178121.5101140405+23.961771238084072i            24583.356096847117                                4.286435054144381E-13
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                146380.0271560457+4.066113611598212i              17999.992270078503                                2.738339751613925E-15
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                292795.96323849505+8.133172466667943i             18000.10785695308                                 1.4773343174931093E-14
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                439266.5881192843+12.200526307816945i             18001.95241732511                                 4.1820570725859075E-14
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                585823.4228346836+16.281198023892742i             17990.795946802165                                8.999788841898461E-14
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                732496.5717638351+20.33783280032837i              18008.225826108795                                1.6549227725797003E-13
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                879316.58042893+24.484996407563038i               17956.232579991945                                2.5092156885150194E-13
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                1026313.6628565115+33.91052035113929i             15132.673462823757                                3.31154764302132E-13
14999.999999997885                                4.999999999999892                                 3.0000000000002185                                3.0000000000002185                                1173770.398089125+261.30341060823935i             2245.9913465286754                                4.227783840217001E-13
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                145890.9772551288+4.052473312850802i              18000.23911230286                                 2.5361734896345627E-15
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                291807.09057293757+8.105746791974608i             18000.01271085121                                 1.4003222110101788E-14
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                437778.69702179055+12.16045003093921i             18000.10262399748                                 4.019033864424413E-14
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                583833.2052268105+16.217679788804624i             17999.899271342325                                8.701617226043302E-14
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                729998.2866970015+20.277726461115357i             18000.003306507304                                1.6046957077157772E-13
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                876301.9489907187+24.341332669886857i             18000.28701950887                                 2.4447288894860633E-13
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                1022772.2756167707+28.377868844800073i            18020.596987227047                                3.22336605881014E-13
9999.999999999893                                 4.999999999999687                                 3.0000000000001448                                3.0000000000001448                                1169442.0054709977+36.6548847001412i              15952.062256338106                                4.111267806766456E-13
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 146879.40711374467+4.079889445124316i             18000.415095717748                                2.8251646735540474E-15
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 293789.66543754144+8.160832882394221i             17999.980496560176                                1.5121397568513346E-14
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 440761.391599766+12.242672362704036i              18001.02863744569                                 4.266340554276242E-14
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 587826.9073219126+16.331860660067395i             17996.323859144177                                8.737271251500635E-14
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 735020.0863673631+20.414611781676683i             18002.30379661424                                 1.2885003397119588E-13
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 882376.0532854487+24.47359760471206i              18027.101440854596                                1.7870246708624055E-13
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 1029928.726552395+25.85976751551589i              19913.727490679765                                2.3664228302627676E-13
20000.00000000239                                 5.000000000000632                                 3.00000000000028                                  5.000000000000632                                 1177386.3967575103-181.3132818600979i             3246.8288717705077                                3.0057854037573397E-13
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 146335.39259902723+4.064822446548021i             18000.219508147962                                2.7197779726691067E-15
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 292697.974654156+8.130551093454468i               17999.88532694686                                 1.4738417592566775E-14
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 439118.1902679894+12.19733495539264i              18000.57930170385                                 4.183491459187419E-14
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 585625.11523027+16.26748452029445i                17999.86698926068                                 8.605630259366467E-14
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 732248.393646063+20.3403544512299i                17999.892661697253                                1.2658772281370317E-13
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 879018.4998287488+24.41672070116647i              18000.339001025266                                1.750282622635539E-13
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 1025967.7583418762+28.18996701452921i             18197.391962413167                                2.3164490436357565E-13
14999.99999999992                                 4.999999999999924                                 2.999999999999913                                 4.999999999999924                                 1173132.2652598852+38.49472278707152i             15237.572585583295                                2.966195448342745E-13
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 145842.32391054265+4.05118273222516i              17999.968595643204                                2.5176183107090144E-15
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 291707.6208826565+8.10299719330153i               17999.982841154262                                1.3966074661674063E-14
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 437629.55938459234+12.15628635324559i             18000.133703157542                                4.019221803243612E-14
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 583634.1939827441+16.212334671560974i             17999.696089626774                                8.346767462463232E-14
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 729749.5599926979+20.27151774476711i              17999.38142719943                                 1.2315165818112252E-13
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 876003.4973568831+24.3331478940968i               18000.209039321937                                1.705362093600408E-13
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 1022403.2279930138+20.853482136147058i            24513.968969738373                                2.253622380688476E-13
10000.000000000262                                5.000000000000253                                 3.0000000000000973                                5.000000000000253                                 1168383.9271961239+52.111415081663694i            11210.441372252148                                1.775439555506897E-13
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 146861.35097558348+4.079376890032525i             18000.46366571564                                 2.8166501461255733E-15
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 293750.8716313075+8.159710889010594i              18000.078411291266                                1.5091096513761732E-14
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 440702.4840773602+12.24150980862285i              18000.33210637708                                 4.2625922277157664E-14
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 587748.1203750958+16.32812905839561i              17998.024093057564                                8.152474459745994E-14
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 734921.2609542859+20.414414066799353i             18000.057668800153                                1.2034899042250464E-13
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 882257.5613812895+24.506874581905517i             18000.205583797993                                1.6700947652160132E-13
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 1029795.3140815016+28.730764634803823i            17921.474196235213                                2.21273444456309E-13
20000.000000000568                                5.000000000000053                                 3.0000000000000826                                7.000000000000074                                 1177574.233992422+10.423329124457188i             56487.43409768228                                 2.8255250545949127E-13
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 146315.5719464491+4.064425607588778i              17999.538689214998                                2.7110424122031847E-15
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 292658.3259236921+8.12941713599925i               17999.957501731027                                1.4710120834765218E-14
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 439058.72085759905+12.1963820795695i              17999.54765245505                                 4.1794450934071844E-14
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 585545.8381670923+16.26468888358585i              18000.523783705936                                8.027101709255535E-14
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 732149.3163721329+20.340147618233402i             17997.64018712869                                 1.1819010165888207E-13
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 878899.687569293+24.404612819777263i              18006.83530732099                                 1.6354060718381449E-13
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 1025841.5492016138+25.871775621531594i            19825.495632928367                                2.1665239004551634E-13
15000.000000000626                                4.999999999999922                                 2.999999999999754                                 7.000000000000154                                 1172224.183622342-34.60016436228604i              16939.57536369258                                 2.751930564413481E-13
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 145825.79895196305+4.050470976971248i             18001.091697860484                                2.5085493960640616E-15
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 291669.9578992547+8.101885799576173i              18000.127693388662                                1.393943624519508E-14
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 437571.3132404055+12.155159632834451i             17999.406279224953                                4.0153364126240065E-14
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 583555.8314588072+16.208343542487306i             18001.710968465766                                7.785146266146376E-14
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 729651.2298382964+20.26816356304934i              17999.934418541157                                1.1497591650852757E-13
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 875885.3347201472+24.334199348899077i             17997.00335650591                                 1.5932490155562666E-13
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 1022288.6482926115+28.383750398030287i            18008.34339995256                                 2.1069290369319593E-13
10000.000000000346                                5.000000000000619                                 2.999999999999942                                 7.000000000000074                                 1168820.2067482444-19.364365071825514i            30179.667714711843                                2.6611956433618256E-13
20000.00000000055                                 5.000000000000125                                 5.000000000000125                                 3.000000000000016                                 146929.75960403818+4.081073403695696i             18001.362027816747                                2.8423647110301157E-15
20000.00000000055                                 5.000000000000125                                 5.000000000000125                                 3.000000000000016                                 293883.0441809511+8.163235726262672i              18000.401681129544                                1.515987390317915E-14
