Beam length (um)                                  Beam width (nm)                                   Thickness_1 (nm)                                  Thickness_2 (nm)                                  Temperature (K)                                   Distance (nm)                                     Gate voltage (V)                                  Pretension (Pa)                                   Eigenfrequency (Hz)                               Quality factor (1)                                Effective mass                                    Noise (kg^2 / s^3)                               TED (W)
677.8191896562098                                 175.0682906865799                                 122.02849543219357                                49.962115577930206                                0.03673039838508468                               462.21978757246933                                0                                                 7.454146889364707E8                               862303.6444453971+6.922336350605202E-4i           6.228414806584879E8                               3.007418884550259E-14                             1.8383060164566628E-34                            1.660803128684326E-14
677.8191896562098                                 175.0682906865799                                 122.02849543219357                                49.962115577930206                                0.03673039838508468                               462.21978757246933                                0                                                 7.454146889364707E8                               1293493.5677333865+0.001898743967593994i          3.406182165182929E8                               3.0073879618384385E-14                            5.042281092706001E-34                             4.659300222990789E-14
677.8191896562098                                 175.0682906865799                                 122.02849543219357                                49.962115577930206                                0.03673039838508468                               462.21978757246933                                0                                                 7.454146889364707E8                               1724729.11532539+0.026033612753906393i            3.3125043604768444E7                              3.0076111710951433E-14                            6.913967254905845E-33                             9.974814485557857E-14
44.483928566585185                                341.02184015866663                                209.80417931984752                                14.804981713237956                                42.34561193981162                                 102.51800095845246                                13.944632887159171                                9.448014457741338E8                               7253151.608142266+3.1518361913197337i             1150623.187226049                                 4.8969268559373335E-15                            3.648065847807828E-26                             1.8071881373181045E-12
44.483928566585185                                341.02184015866663                                209.80417931984752                                14.804981713237956                                42.34561193981162                                 102.51800095845246                                13.944632887159171                                9.448014457741338E8                               1.4725489752177889E7+7.278960054923129i           1011510.5482835819                                4.922189139909005E-15                             8.468432838137861E-26                             2.5499697550802377E-12
44.483928566585185                                341.02184015866663                                209.80417931984752                                14.804981713237956                                42.34561193981162                                 102.51800095845246                                13.944632887159171                                9.448014457741338E8                               2.2621849954440843E7+13.32849894254614i           848627.0679075156                                 4.951755125425584E-15                             1.5599684510453355E-25                            3.2296381414169753E-12
44.483928566585185                                341.02184015866663                                209.80417931984752                                14.804981713237956                                42.34561193981162                                 102.51800095845246                                13.944632887159171                                9.448014457741338E8                               3.112221330695986E7+24.14657154380057i            644443.7308730901                                 4.968727919060054E-15                             2.835803313742186E-25                             3.829129015945777E-12
123.69904756760901                                704.0976132356135                                 92.10011350537903                                 41.37693052732983                                 6.2747873285608184                                329.3075652439876                                 12.907898023890429                                8.213511362774222E8                               2568197.5289090374+1.226999409798277i             1046535.7637504818                                1.6450372379324982E-14                            9.142388157954064E-28                             7.277275155410406E-12
123.69904756760901                                704.0976132356135                                 92.10011350537903                                 41.37693052732983                                 6.2747873285608184                                329.3075652439876                                 12.907898023890429                                8.213511362774222E8                               5172147.6041714605+2.560651113752593i             1009928.2124755329                                1.6477390560415262E-14                            1.911078009425146E-27                             1.655078444384425E-11
123.69904756760901                                704.0976132356135                                 92.10011350537903                                 41.37693052732983                                 6.2747873285608184                                329.3075652439876                                 12.907898023890429                                8.213511362774222E8                               7846559.142966846+4.101859698436448i              956463.6189236166                                 1.6517619879984356E-14                            3.068794718166503E-27                             2.134706612721395E-11
123.69904756760901                                704.0976132356135                                 92.10011350537903                                 41.37693052732983                                 6.2747873285608184                                329.3075652439876                                 12.907898023890429                                8.213511362774222E8                               1.0624182303442778E7+5.94135435785733i            894087.5820167531                                 1.656077984732541E-14                             4.4566220888534014E-27                            2.5870829102273096E-11
477.7511548786009                                 600.2657544213392                                 149.3311401225798                                 13.057378318752173                                0.5330056997090701                                105.45226304445393                                20.662211736978133                                3.5816708145217127E8                              453062.6089492282+0.02379753004000079i            9519109.92837799                                  7.009762953061081E-14                             4.302658198511684E-31                             4.1324359809614464E-13
477.7511548786009                                 600.2657544213392                                 149.3311401225798                                 13.057378318752173                                0.5330056997090701                                105.45226304445393                                20.662211736978133                                3.5816708145217127E8                              906875.3766829701+0.047772378623059206i           9491628.874487467                                 7.010326614111655E-14                             8.638070611014699E-31                             2.4262564879798627E-12
477.7511548786009                                 600.2657544213392                                 149.3311401225798                                 13.057378318752173                                0.5330056997090701                                105.45226304445393                                20.662211736978133                                3.5816708145217127E8                              1362186.2207611955+0.07210220596680389i           9446217.369468585                                 7.011071564071005E-14                             1.3038708736686983E-30                            7.2082590926448474E-12
477.7511548786009                                 600.2657544213392                                 149.3311401225798                                 13.057378318752173                                0.5330056997090701                                105.45226304445393                                20.662211736978133                                3.5816708145217127E8                              1819741.7914007271+0.10507393320955834i           8659339.837272167                                 7.01148397764602E-14                              1.9002317363299994E-30                            1.5944942844100988E-11
49.881932787452214                                714.3150289079165                                 160.5209520531078                                 11.489891353518741                                0.9789913603470133                                453.0976798672708                                 7.865575149460593                                 3.818582491484698E8                               5377026.3917133035+0.08222515509451961i           3.269696716006261E7                               8.119385911520071E-15                             2.901305546156639E-29                             4.8249283301097305E-12
49.881932787452214                                714.3150289079165                                 160.5209520531078                                 11.489891353518741                                0.9789913603470133                                453.0976798672708                                 7.865575149460593                                 3.818582491484698E8                               1.1676494325549742E7+0.21785927066354044i         2.67982498288586E7                                8.46872089003741E-15                              8.017878083257515E-29                             6.1152613881053305E-12
49.881932787452214                                714.3150289079165                                 160.5209520531078                                 11.489891353518741                                0.9789913603470133                                453.0976798672708                                 7.865575149460593                                 3.818582491484698E8                               1.9510788995535526E7+0.446107549558485i           2.1867808575357325E7                              8.556744619779697E-15                             1.6588752457649721E-28                            6.984796250426068E-12
49.881932787452214                                714.3150289079165                                 160.5209520531078                                 11.489891353518741                                0.9789913603470133                                453.0976798672708                                 7.865575149460593                                 3.818582491484698E8                               2.9186872050904766E7+0.7987201486649113i          1.827102527693408E7                               8.536623839616563E-15                             2.9631004077264212E-28                            7.567451103387178E-12
159.02150141331336                                340.74232574926793                                110.93892951462547                                14.2302388083461                                  8.507534017625852                                 351.38826575473945                                32.27715137221652                                 0                                                 853152.5913800013+4.066509514733775i              104899.86415731213                                9.89723377458168E-15                              1.4955498243247528E-27                            1.7931123918863086E-12
159.02150141331336                                340.74232574926793                                110.93892951462547                                14.2302388083461                                  8.507534017625852                                 351.38826575473945                                32.27715137221652                                 0                                                 1717125.787938363+8.184579805381267i              104900.0577164237                                 9.911111514935378E-15                             3.0142829375910433E-27                            4.933634664197849E-12
159.02150141331336                                340.74232574926793                                110.93892951462547                                14.2302388083461                                  8.507534017625852                                 351.38826575473945                                32.27715137221652                                 0                                                 2602483.512859375+12.40469077961705i              104899.16915687606                                9.93239329431452E-15                              4.578309156802468E-27                             8.854161634124333E-12
159.02150141331336                                340.74232574926793                                110.93892951462547                                14.2302388083461                                  8.507534017625852                                 351.38826575473945                                32.27715137221652                                 0                                                 3519304.9824531307+16.77482300451879i             104898.42371228593                                9.955525579086503E-15                             6.205651804415469E-27                             1.21978287414152E-11
1067.1647983502555                                957.3113294519543                                 94.74035415334161                                 26.5823314072403                                  161.69533961609747                                129.76669995674519                                38.993449211136394                                9.291249248019676E8                               277828.53291858087+2.5678760050573888i            54096.95257314852                                 1.8457431804184094E-13                            7.432811379091836E-27                             7.98931289374576E-12
1067.1647983502555                                957.3113294519543                                 94.74035415334161                                 26.5823314072403                                  161.69533961609747                                129.76669995674519                                38.993449211136394                                9.291249248019676E8                               555770.1236017074+5.153217798378163i              53924.57153437422                                 1.8458179742811997E-13                            1.491678256227806E-26                             2.2474051320933534E-11
1067.1647983502555                                957.3113294519543                                 94.74035415334161                                 26.5823314072403                                  161.69533961609747                                129.76669995674519                                38.993449211136394                                9.291249248019676E8                               833935.0646083175+7.77329745401315i               53641.010751350324                                1.8458359324207388E-13                            2.2501225557316606E-26                            4.280937848137945E-11
1067.1647983502555                                957.3113294519543                                 94.74035415334161                                 26.5823314072403                                  161.69533961609747                                129.76669995674519                                38.993449211136394                                9.291249248019676E8                               1112435.7411563178+10.450703961892696i            53223.00513021408                                 1.8457810149283866E-13                            3.0250566398124987E-26                            6.810001298214443E-11
155.48135831408786                                730.8986248991939                                 159.11526913484028                                13.911315584042885                                11.101668929305303                                225.11384965759382                                31.360158704317897                                7.345307770542085E8                               1849719.3203889134+0.7866236459882638i            1175733.3572557028                                2.879225937956389E-14                             1.1488084798642679E-27                            5.929714135215183E-12
155.48135831408786                                730.8986248991939                                 159.11526913484028                                13.911315584042885                                11.101668929305303                                225.11384965759382                                31.360158704317897                                7.345307770542085E8                               3724791.6092164805+1.6548514338456417i            1125415.7119591981                                2.883813666547615E-14                             2.4206449608724013E-27                            8.539225401663866E-12
155.48135831408786                                730.8986248991939                                 159.11526913484028                                13.911315584042885                                11.101668929305303                                225.11384965759382                                31.360158704317897                                7.345307770542085E8                               5649863.236424398+2.6828100704190305i             1052974.8823295694                                2.890683785537302E-14                             3.933647174688895E-27                             1.103710581648873E-11
155.48135831408786                                730.8986248991939                                 159.11526913484028                                13.911315584042885                                11.101668929305303                                225.11384965759382                                31.360158704317897                                7.345307770542085E8                               7648253.238956626+3.9415582354831935i             970206.8042664974                                 2.8981806524106863E-14                            5.794264146538216E-27                             1.3397475775151811E-11
330.54861835499105                                499.61550914512947                                197.5281244216828                                 41.04294627757945                                 15.550412195431988                                175.83501247766537                                14.618938603405319                                6.91687050463658E8                                840487.3414888256+2.753160046160905i              152640.479920669                                  5.861092793180908E-14                             2.536614894909646E-27                             1.17282046789187E-12
330.54861835499105                                499.61550914512947                                197.5281244216828                                 41.04294627757945                                 15.550412195431988                                175.83501247766537                                14.618938603405319                                6.91687050463658E8                                1682112.9975073396+5.532794427327795i             152012.96737133007                                5.861668655825309E-14                             5.0981226810243435E-27                            3.3686210159324567E-12
330.54861835499105                                499.61550914512947                                197.5281244216828                                 41.04294627757945                                 15.550412195431988                                175.83501247766537                                14.618938603405319                                6.91687050463658E8                                2526013.686020507+8.36535698127408i               150980.62710742358                                5.861621365139248E-14                             7.708089040618356E-27                             6.482653884784473E-12
330.54861835499105                                499.61550914512947                                197.5281244216828                                 41.04294627757945                                 15.550412195431988                                175.83501247766537                                14.618938603405319                                6.91687050463658E8                                3373324.174848669+11.278101983875677i             149551.94498469535                                5.86249687587877E-14                              1.0393531206398868E-26                            1.035757837752846E-11
887.0990255054226                                 750.4599455578737                                 127.29385531960939                                21.33702833683566                                 0.31641130109640503                               585.0418435635306                                 18.743131551833496                                3.5687910110651267E8                              248619.0070341061+0.00837828538929704i            1.4837105414893178E7                              1.482825740005267E-13                             5.517296425966263E-32                             1.2105434526565641E-13
887.0990255054226                                 750.4599455578737                                 127.29385531960939                                21.33702833683566                                 0.31641130109640503                               585.0418435635306                                 18.743131551833496                                3.5687910110651267E8                              497409.19240875065+0.01678030731756697i           1.4821218199264852E7                              1.482985676999836E-13                             1.1051415789466692E-31                            7.016450061598968E-13
887.0990255054226                                 750.4599455578737                                 127.29385531960939                                21.33702833683566                                 0.31641130109640503                               585.0418435635306                                 18.743131551833496                                3.5687910110651267E8                              746542.1354274966+0.025230962182940103i           1.479416698448864E7                               1.4829096803372752E-13                            1.6616117889252107E-31                            2.0688243100943073E-12
887.0990255054226                                 750.4599455578737                                 127.29385531960939                                21.33702833683566                                 0.31641130109640503                               585.0418435635306                                 18.743131551833496                                3.5687910110651267E8                              996189.4749737026+0.03384204015612277i            1.4718224291118177E7                              1.4828907105129E-13                               2.2286749564344333E-31                            4.5587768851172314E-12
60.049416333361044                                612.6688495794315                                 190.1035061543127                                 34.456536501735606                                36.49201552944162                                 373.5209464467457                                 37.830085252058474                                0                                                 2762930.9607679676+3.7855158879364272i            364934.53502238303                                1.0645423389243435E-14                            4.504447730858492E-26                             7.0564503119976866E-12
60.049416333361044                                612.6688495794315                                 190.1035061543127                                 34.456536501735606                                36.49201552944162                                 373.5209464467457                                 37.830085252058474                                0                                                 6136219.089414337+8.559324659159094i              358452.29231069813                                1.1209774510988906E-14                            1.0724817631022018E-25                            8.698828849068335E-12
60.049416333361044                                612.6688495794315                                 190.1035061543127                                 34.456536501735606                                36.49201552944162                                 373.5209464467457                                 37.830085252058474                                0                                                 1.0486927690747214E7+15.105394318963475i          347125.2543729129                                 1.1307774849694382E-14                            1.9092498232553107E-25                            9.73476612440442E-12
60.049416333361044                                612.6688495794315                                 190.1035061543127                                 34.456536501735606                                36.49201552944162                                 373.5209464467457                                 37.830085252058474                                0                                                 1.5976251481930353E7+24.064821683427557i          331942.02915980335                                1.1274396423783689E-14                            3.03270026198735E-25                              1.040804289902297E-11
991.1124800255756                                 570.7120996793356                                 76.465612074136                                   25.465070329431548                                0.17742710332467854                               490.67937425178627                                32.178278556828964                                8.692181799594057E8                               311376.82379206846+0.0029852805377524076i         5.215202053112537E7                               8.540718712565712E-14                             5.086592080026146E-33                             4.1292021435734025E-14
991.1124800255756                                 570.7120996793356                                 76.465612074136                                   25.465070329431548                                0.17742710332467854                               490.67937425178627                                32.178278556828964                                8.692181799594057E8                               622800.0600939736+0.005974070008908295i           5.212527298518657E7                               8.540721926360749E-14                             1.0179166829766011E-32                            2.2704560894093129E-13
991.1124800255756                                 570.7120996793356                                 76.465612074136                                   25.465070329431548                                0.17742710332467854                               490.67937425178627                                32.178278556828964                                8.692181799594057E8                               934317.5794328018+0.008969373440723497i           5.2083770711939126E7                              8.54054425133789E-14                              1.5282520814199458E-32                            6.498122479924183E-13
991.1124800255756                                 570.7120996793356                                 76.465612074136                                   25.465070329431548                                0.17742710332467854                               490.67937425178627                                32.178278556828964                                8.692181799594057E8                               1245976.5166105172+0.010889691203394973i          5.720899212559943E7                               8.54151088508577E-14                              1.8556565796005612E-32                            1.4041958820734634E-12
84.16422475597756                                 691.9037693513235                                 212.55400337264985                                38.09635295073943                                 68.14660475167271                                 451.5869933558043                                 23.101310924794014                                3.397975188049637E8                               2738225.6736086356+4.045358768459241i             338440.39927411627                                2.0078728477317112E-14                            8.630892120055249E-26                             6.304674763713429E-12
84.16422475597756                                 691.9037693513235                                 212.55400337264985                                38.09635295073943                                 68.14660475167271                                 451.5869933558043                                 23.101310924794014                                3.397975188049637E8                               5664102.773575827+9.287642994282189i              304926.8138893555                                 2.039930672865468E-14                             2.013183485779901E-25                             8.60064455574781E-12
84.16422475597756                                 691.9037693513235                                 212.55400337264985                                38.09635295073943                                 68.14660475167271                                 451.5869933558043                                 23.101310924794014                                3.397975188049637E8                               8937982.12431221+16.74990712104624i               266806.91599427676                                2.062170391581801E-14                             3.670281612359319E-25                             1.049801010461769E-11
84.16422475597756                                 691.9037693513235                                 212.55400337264985                                38.09635295073943                                 68.14660475167271                                 451.5869933558043                                 23.101310924794014                                3.397975188049637E8                               1.2680623512875296E7+27.227324703321493i          232865.7635490798                                 2.0656239077578764E-14                            5.976111061172621E-25                             1.1984512299120515E-11
553.561262601162                                  260.7710414766352                                 92.89822475253668                                 31.70519353996424                                 1.5064955933498179                                373.5379792056862                                 0                                                 8.832322359473442E8                               559968.3053227089+0.03770611710312035i            7425430.518226707                                 2.6636705624342153E-14                            5.453836020830057E-31                             1.8110010444433426E-13
553.561262601162                                  260.7710414766352                                 92.89822475253668                                 31.70519353996424                                 1.5064955933498179                                373.5379792056862                                 0                                                 8.832322359473442E8                               1119993.8456081704+0.07545217710558454i           7421878.921007397                                 2.6636554822315038E-14                            1.0913387621438204E-30                            4.908216860486327E-13
553.561262601162                                  260.7710414766352                                 92.89822475253668                                 31.70519353996424                                 1.5064955933498179                                373.5379792056862                                 0                                                 8.832322359473442E8                               1680132.084086927+0.11314867706374021i            7424444.225451725                                 2.663605080568296E-14                             1.636549207027816E-30                             9.272362062907203E-13
553.561262601162                                  260.7710414766352                                 92.89822475253668                                 31.70519353996424                                 1.5064955933498179                                373.5379792056862                                 0                                                 8.832322359473442E8                               2240439.882110204+0.1508461831753519i             7426239.878757534                                 2.6638659144337756E-14                            2.182008507458979E-30                             1.4906310495919559E-12
257.6185812062856                                 180.4691257168259                                 200.18755540198634                                19.30561639692309                                 10.024522077389252                                219.74629814998053                                13.788072174345993                                7.694955749799699E8                               1096145.115596241+0.3144473398743261i             1742970.883510059                                 1.546168739519591E-14                             8.111242613178776E-29                             2.7738225744579577E-13
257.6185812062856                                 180.4691257168259                                 200.18755540198634                                19.30561639692309                                 10.024522077389252                                219.74629814998053                                13.788072174345993                                7.694955749799699E8                               2192616.2371344473+0.6298098463309616i            1740697.0134778996                                1.546199547007202E-14                             1.624641586638661E-28                             7.834172832755772E-13
257.6185812062856                                 180.4691257168259                                 200.18755540198634                                19.30561639692309                                 10.024522077389252                                219.74629814998053                                13.788072174345993                                7.694955749799699E8                               3289739.3040137882+0.9469131564152284i            1737086.0684141843                                1.546176733586991E-14                             2.442597243515653E-28                             1.5145097852863854E-12
257.6185812062856                                 180.4691257168259                                 200.18755540198634                                19.30561639692309                                 10.024522077389252                                219.74629814998053                                13.788072174345993                                7.694955749799699E8                               4387841.714059514+1.263480244106495i              1736410.8914750216                                1.546237866212708E-14                             3.2593225276092183E-28                            2.4664487825163656E-12
747.3200925569824                                 921.8153840298661                                 153.63521067983046                                43.71798677196806                                 0.8568879688513602                                384.1504503780424                                 25.618386097550943                                4.220069326300908E8                               320259.4366867681+0.11162155198660342i            1434577.064137294                                 2.0088956450571317E-13                            3.8000510495899484E-30                            1.1002633756284084E-12
747.3200925569824                                 921.8153840298661                                 153.63521067983046                                43.71798677196806                                 0.8568879688513602                                384.1504503780424                                 25.618386097550943                                4.220069326300908E8                               640896.1512142827+0.22380982767900434i            1431787.3300305894                                2.0091223444033609E-13                            7.620255507854499E-30                             6.4078545534568825E-12
747.3200925569824                                 921.8153840298661                                 153.63521067983046                                43.71798677196806                                 0.8568879688513602                                384.1504503780424                                 25.618386097550943                                4.220069326300908E8                               962287.5582112753+0.3371311863036485i             1427170.7829257299                                2.0090193836197273E-13                            1.1478021997438137E-29                            1.2719905538167236E-11
747.3200925569824                                 921.8153840298661                                 153.63521067983046                                43.71798677196806                                 0.8568879688513602                                384.1504503780424                                 25.618386097550943                                4.220069326300908E8                               1284810.4946162705+0.4498605831814627i            1428009.6352630472                                2.0094572636568627E-13                            1.5319363212144579E-29                            2.0524085369221627E-11
376.1533793502625                                 945.3049543905076                                 151.98367073044562                                39.40708559927186                                 0.08168659537890238                               497.55309247522547                                4.47539778553337                                  7.853765329195383E8                               793082.6226936725+0.010680028159422709i           3.712923837162137E7                               1.0002212500457517E-13                            6.811811229945174E-32                             4.969940605547606E-13
376.1533793502625                                 945.3049543905076                                 151.98367073044562                                39.40708559927186                                 0.08168659537890238                               497.55309247522547                                4.47539778553337                                  7.853765329195383E8                               1588702.5209434482+0.02159990140592836i           3.677568918225216E7                               1.0003751131906942E-13                            1.3778716902956448E-31                            2.9050958010326706E-12
376.1533793502625                                 945.3049543905076                                 151.98367073044562                                39.40708559927186                                 0.08168659537890238                               497.55309247522547                                4.47539778553337                                  7.853765329195383E8                               2389383.684720854+0.03300035631622033i            3.620239220790144E7                               1.0007554925086774E-13                            2.105914529084299E-31                             8.61786549737526E-12
376.1533793502625                                 945.3049543905076                                 151.98367073044562                                39.40708559927186                                 0.08168659537890238                               497.55309247522547                                4.47539778553337                                  7.853765329195383E8                               3197624.134209865+0.039259476246484175i           4.0724233228868395E7                              1.0012537889619031E-13                            2.506587118163612E-31                             1.906175516788206E-11
54.18989732351875                                 825.2925805273479                                 109.2350921153387                                 20.25707277025157                                 38.31340968041568                                 435.7129867176888                                 1.4521990581313708                                9.48172473920764E8                                6557019.543171021+2.4199768902076344i             1354769.0413293105                                7.81588383720827E-15                              2.725691699774606E-26                             7.007836424137563E-12
54.18989732351875                                 825.2925805273479                                 109.2350921153387                                 20.25707277025157                                 38.31340968041568                                 435.7129867176888                                 1.4521990581313708                                9.48172473920764E8                                1.376421770773507E7+6.375455925127797i            1079469.2857562648                                8.01198459809229E-15                              7.361033096130773E-26                             9.318935030622133E-12
54.18989732351875                                 825.2925805273479                                 109.2350921153387                                 20.25707277025157                                 38.31340968041568                                 435.7129867176888                                 1.4521990581313708                                9.48172473920764E8                                2.2130597473645486E7+13.012468973498656i          850361.2004269304                                 8.10471789776301E-15                              1.5197950539271733E-25                            1.1092376530555098E-11
54.18989732351875                                 825.2925805273479                                 109.2350921153387                                 20.25707277025157                                 38.31340968041568                                 435.7129867176888                                 1.4521990581313708                                9.48172473920764E8                                3.1985296179561637E7+23.08484868497544i           692776.8211966245                                 8.106089772786058E-15                             2.6966579199444945E-25                            1.2389491091356821E-11
10.158903165581204                                156.2883027679202                                 136.10527315764895                                28.286834827821533                                0.21651066337999283                               138.32330525992813                                34.41015529672509                                 4.158912056765467E8                               2.7959067861499786E7+1.1090928738032515i          1.2604475478065802E7                              3.409847592813871E-16                             8.763181404318176E-29                             1.365417418164375E-12
10.158903165581204                                156.2883027679202                                 136.10527315764895                                28.286834827821533                                0.21651066337999283                               138.32330525992813                                34.41015529672509                                 4.158912056765467E8                               6.05075917144227E7+2.7808379015610853i            1.0879381297352206E7                              3.5461921925189E-16                               2.2850560766377013E-28                            1.7342756388000263E-12
