,Beam length (um),Beam width (nm),Thickness_1 (nm),Thickness_2 (nm),Temperature (K),Distance (nm),Gate voltage (V),M1 Eigenfrequency (Hz),M1 Quality factor,M1 Effective mass (kg),M1 Noise (kg^2/s^3),M1 TED (W),M2 Eigenfrequency (Hz),M2 Quality factor,M2 Effective mass (kg),M2 Noise (kg^2/s^3),M2 TED (W),M3 Eigenfrequency (Hz),M3 Quality factor,M3 Effective mass (kg),M3 Noise (kg^2/s^3),M3 TED (W),M4 Eigenfrequency (Hz),M4 Quality factor,M4 Effective mass (kg),M4 Noise (kg^2/s^3),M4 TED (W)
1550,564.9397040856963,771.1289966478907,100.00000000000053,44.57651357166448,249.89788216771265,833.6466270964542,36.41807412728677,111423.15119524415,42765.406788857836,8.856407233389054e-14,9.223717375914704e-27,2.5176956319326107e-11,225245.63233770034,39695.22697862618,8.883697046179649e-14,1.8706040411194944e-26,6.885832439508255e-11,343780.46013433934,36934.31420164015,8.918033846441417e-14,2.866408282491847e-26,1.1869228799760615e-10,469180.2229057608,34404.54790256264,8.951760242617051e-14,3.9270679793581103e-26,1.6385608534159718e-10
1551,1131.6468794969887,318.7535902485262,200.0000000000029,13.122114883735676,2.287864317186309,960.373073909526,17.769550494849785,110888.42095041453,19123.483990759523,1.1697147462701533e-13,6.691731015046736e-29,7.254592066725366e-14,221811.7486780816,19123.849101008356,1.1697951634568211e-13,1.3385852385971634e-28,4.134298319954055e-13,332788.7768913586,19123.46611219488,1.1698052360681512e-13,2.0083076092958354e-28,1.2083393092936093e-12,443848.59017798834,19109.521448471358,1.169707632366126e-13,2.6801841485831702e-28,2.6503368884361152e-12
1552,1072.571362163917,266.86464883386424,199.999999999996,48.78614419139867,3.270888044033122,574.8199995141656,9.467135146260077,130788.42072862285,16010.917562688606,1.0629700247774657e-13,1.3633647537965407e-28,8.282511787860725e-14,261596.15523482187,16010.440033451205,1.0629823478668157e-13,2.7269270469680436e-28,2.276222721807873e-13,392441.28908138635,16009.78638535122,1.063055851288584e-13,4.091155821699051e-28,4.3414234325542965e-13,523342.8152586548,16009.150510502823,1.063063882323605e-13,5.455813558710121e-28,7.029952801345074e-13
1553,597.4503500526722,292.6648728549474,200.00000000000176,33.41793936677243,2.4771675998345186,577.4615291971835,31.60434622317628,227718.75080565244,17558.821993911664,6.099688262932816e-14,3.031640962058494e-28,2.294254411459829e-13,455580.40705249563,17557.614248080445,6.100031700225139e-14,6.065547464597367e-28,6.371956020637607e-13,683730.5262102975,17556.45623094075,6.101257609293715e-14,9.104948368840046e-28,1.2243979237482248e-12,912315.0992509666,17555.277204424063,6.100632827976808e-14,1.2147688714554309e-27,1.9920825062334614e-12
1554,412.72873814218,938.8026623055234,199.99999999999903,40.15279436483964,22.03155407914898,516.1616311874271,10.740196024998934,338559.11480031745,54667.140499803645,1.3435950664131142e-13,5.7683794329870004e-27,8.290608968948283e-12,681618.975110681,53081.42755063824,1.3454214679010506e-13,1.1629741490009632e-26,2.219971823807359e-11,1033612.6212163994,51548.005826343535,1.3487011150821865e-13,1.7679340409673362e-26,3.8548193524577015e-11,1398846.60372716,50049.12957755061,1.3510086181335284e-13,2.396884179522444e-26,5.4914828400080007e-11
1555,747.8430828731432,347.13990129530004,199.99999999999855,10.051211062819007,70.79833798343134,732.0261292625042,12.046959018334622,145602.59949271503,20798.46759531736,8.268460063526273e-14,4.041096026693823e-27,1.1139926277849504e-12,291343.2772202411,20769.97972044114,8.26914386262352e-14,8.086448710061515e-27,3.1795985104629186e-12,437352.4753490024,20741.007492955443,8.268597355556786e-14,1.213817245619524e-26,6.1287499196819376e-12,583766.3305873614,20711.938171205733,8.272296898614562e-14,1.6208942183949262e-26,9.870722847931175e-12
1556,833.2145531569109,637.265254370877,200.00000000000827,26.058444483206703,178.5216766293246,600.3250676207489,5.55001264438036,101516.48724349713,37492.33623555263,1.7856467604230833e-13,6.732313417415854e-27,4.465662817955604e-12,203441.42694263862,36772.256530970786,1.7859993009792714e-13,1.349463618377782e-26,1.2655957416824352e-11,306183.5704721641,36074.381233768545,1.786925603606266e-13,2.0320333039073252e-26,2.370062584466405e-11,410146.67362635094,35406.51095347766,1.7882211607670276e-13,2.7230034183560707e-26,3.667142075372589e-11
1557,1163.261263170269,748.5595788806577,149.99999999999991,44.43660646677046,4.956065840553523,436.7539657745717,20.246733585372365,125299.79178107035,44847.899601818084,2.5035714641802414e-13,1.4127253207236703e-28,1.0585436183548285e-12,250707.3336016713,44782.07069891379,2.5036922087379564e-13,2.826814987143977e-28,4.1375913354222216e-12,376331.43766090285,44716.44319119189,2.50368279009816e-13,4.243264152664834e-28,8.075848344959273e-12,502280.1739201233,44650.805621174375,2.503832400511258e-13,5.66373288923236e-28,1.318671472929125e-11
1559,927.6417376846002,581.6128147766386,150.0000000000035,11.42339002341077,1.3271903470158348,596.1869403254589,38.70604042895173,137884.18108106754,34893.767408745014,1.314876128838835e-13,4.424977561231395e-29,1.5074470589130546e-13,275932.74803562666,34888.03410427897,1.3149518920400546e-13,8.856047347647338e-29,8.813642343498268e-13,414310.8929232478,34883.285126552175,1.3149640581637491e-13,1.32974913405928e-28,2.608735358486058e-12,553183.5892007706,34879.43947595479,1.315046740063885e-13,1.775542963494196e-28,5.75910254341732e-12
1560,1029.950254973959,491.757127642647,100.00000000000163,30.744876340032224,212.72473083809112,925.220123305935,23.124090367927288,75428.94546967236,29186.296920141493,9.775984003860933e-14,2.767901401232564e-27,2.3887560145243038e-12,150987.56594159777,28875.818476644716,9.77663685301035e-14,5.540792535555471e-27,6.898474905698278e-12,226799.46013786717,28569.944023806474,9.777358633559196e-14,8.323545998151185e-27,1.33975882322062e-11,302991.9709179417,28272.825668398345,9.778500477447041e-14,1.1119631696149462e-26,2.1739919891223045e-11
1561,90.8477282198142,203.0661439523097,199.9999999999995,15.56229334324595,5.971854100003827,896.0886046756032,39.91069232113641,1509970.3622698537,12180.621185201175,5.6214472601685744e-15,2.783894291525939e-26,1.3311156617526349e-12,3052888.257445773,12177.200099802334,5.678004747800323e-15,5.685171537458766e-26,3.6004083191129227e-12,4670691.957200006,12173.61382939606,5.540411726287928e-15,8.487132912405849e-26,6.1843780864450766e-12,6424059.164506599,12169.723812647584,5.449901564093157e-15,1.148251549866043e-25,8.284642577302073e-12
1562,755.8074454078031,671.2410023435943,199.99999999999324,20.121068805455717,2.5343646635300794,792.9216036572701,20.87994159199254,173337.1042244426,40253.83739960605,1.6724988457489317e-13,1.7636608941428106e-28,8.330547448986165e-13,347069.10524837783,40232.72630288497,1.6727957308624457e-13,3.53198616778812e-28,4.872459162823727e-12,521592.8071177442,40211.7338222378,1.6728450892557534e-13,5.308206380540106e-28,1.4432954993508479e-11,697302.9596933904,40189.84355860571,1.6732900328317361e-13,7.098425295532163e-28,2.524499523728294e-11
1563,667.0442784577584,443.9956592395854,99.99999999999775,16.08878740109478,88.5844033327873,925.6084958556844,12.507688328623592,171973.36606696667,26478.769243296065,5.1287776140829826e-14,3.640333045325368e-27,1.884876999699795e-12,344229.49989290116,26319.628445403076,5.1291687240927095e-14,7.287244990441132e-27,5.370217284628302e-12,517044.84554781945,26161.817159559247,5.1291927921051736e-14,1.09458351787053e-26,1.0332756446463127e-11,690701.4443723634,26001.679951923867,5.1305895624267727e-14,1.4628230784193528e-26,1.6616998118829845e-11
1564,570.9951329789976,678.5871431231523,150.00000000000065,34.420019630342566,6.050388969015363,997.6837553549544,24.52608278952557,249724.78608490547,40616.26899782964,1.0508737737707889e-13,6.605695497513803e-28,2.646609294680375e-12,500270.32653485605,40517.53345427717,1.0509894318714534e-13,1.3234582204624464e-27,7.50569498333969e-12,752457.4771597654,40418.611666082514,1.0511796305571701e-13,1.990981322514975e-27,1.4288961486495583e-11,1007107.0784690413,40321.94658620838,1.0515312720037925e-13,2.6654939062629494e-27,2.2688844280410964e-11
1565,789.7751543810515,725.2780139445999,199.99999999999827,39.39636385999671,0.9399559171870197,795.5256836954537,26.320120487361848,177557.16500083433,43503.20298511889,2.0338872240977007e-13,6.906414223327785e-29,4.376004911756661e-13,355473.79387008114,43489.61819920622,2.0340143610441779e-13,1.3827686599721151e-28,2.548463093893996e-12,534109.1488368687,43476.02186241162,2.0342205796444585e-13,2.077858737983034e-28,7.533911220334542e-12,713822.1300590867,43516.04298583168,2.0348814159730642e-13,2.774471565793287e-28,1.6633708261068693e-11
1566,886.5231940429353,208.1772375851889,199.9999999999964,35.4486727900792,236.9584464467981,835.0162038113956,24.484053244813364,67478.57956525017,12481.145709327535,6.518326235860185e-14,5.863920670125488e-27,3.435482749731261e-13,135010.49934570317,12473.304584843694,6.518366259781624e-14,1.1731957458979667e-26,9.817355520805453e-13,202639.83754114664,12464.875197792297,6.518425213567703e-14,1.7608820308026554e-26,1.912658573249262e-12,270416.5955018056,12455.291199428722,6.518525241000833e-14,2.3500880180143476e-26,3.1326201115682785e-12
1567,1173.8009116566209,743.7862824648765,100.00000000000418,43.602411560713904,1.2764277001843032,762.1915773023109,3.934001075103788,132078.69606775555,44607.227453583284,1.8349983072442358e-13,2.7785749921257423e-29,2.338623891794412e-13,264248.8362017949,44587.68323044796,1.835019818826072e-13,5.559120698952416e-29,1.3511816644807192e-12,396603.5957850767,44567.99017307478,1.835037033260433e-13,8.343603846147668e-29,3.976953046607804e-12,529235.0939380121,44552.088728969444,1.8352412999744097e-13,1.1134140141569444e-28,8.740414465376075e-12
1568,402.7583301113908,867.3151321709149,150.000000000001,31.246478008106497,34.455279761459586,998.0023343116104,5.88468860834842,340115.93045493815,50127.0026285601,9.148072289513133e-14,7.013968199721476e-27,7.602561954196643e-12,684430.1433574731,48329.67843538954,9.166782599824801e-14,1.414428484005445e-26,2.146532692812468e-11,1037090.5634049602,46618.356857513354,9.17412251254014e-14,2.1450915557226195e-26,4.0430544724097765e-11,1402147.6314002154,45231.98896889473,9.201181105230348e-14,2.8895272942418195e-26,6.334405082771413e-11
1569,1153.7496484024728,520.402546226985,100.00000000000384,49.20478034764661,0.8971711071208115,734.747173869986,15.382276894524948,136079.47264513178,31221.106999457843,1.3091425483458972e-13,2.1236231116857508e-29,9.488765827120884e-14,272205.1211760852,31217.192716297715,1.3092085179153613e-13,4.2482321313077053e-29,5.383229260675444e-13,408422.47438167484,31213.567764420062,1.3092471019313272e-13,6.37434507767344e-29,1.5690908478535857e-12,544777.6388404043,31209.94991264585,1.3091399056132118e-13,8.50179651965617e-29,3.429507793645862e-12
